,drug,disease,label
2862,38.0,170.0,0.0
2863,25.0,21.0,0.0
2864,589.0,67.0,0.0
2865,81.0,151.0,0.0
2866,477.0,41.0,0.0
2867,224.0,211.0,0.0
2868,290.0,93.0,0.0
2869,214.0,294.0,0.0
2870,490.0,74.0,0.0
2871,633.0,269.0,0.0
2872,97.0,74.0,0.0
2873,313.0,181.0,0.0
2874,402.0,117.0,0.0
2875,543.0,268.0,0.0
2876,251.0,111.0,0.0
2877,554.0,182.0,0.0
2878,75.0,389.0,0.0
2879,526.0,303.0,0.0
2880,193.0,2.0,0.0
2881,81.0,27.0,0.0
2882,402.0,267.0,0.0
2883,373.0,216.0,0.0
2884,493.0,182.0,0.0
2885,396.0,261.0,0.0
2886,156.0,165.0,0.0
2887,575.0,352.0,0.0
2888,123.0,104.0,0.0
2889,459.0,136.0,0.0
2890,546.0,40.0,0.0
2891,112.0,132.0,0.0
2892,623.0,16.0,0.0
2893,34.0,113.0,0.0
2894,210.0,237.0,0.0
2895,366.0,232.0,0.0
2896,646.0,271.0,0.0
2897,76.0,345.0,0.0
2898,237.0,45.0,0.0
2899,413.0,39.0,0.0
2900,533.0,261.0,0.0
2901,125.0,332.0,0.0
2902,480.0,182.0,0.0
2903,245.0,339.0,0.0
2904,321.0,126.0,0.0
2905,305.0,186.0,0.0
2906,517.0,117.0,0.0
2907,525.0,266.0,0.0
2908,640.0,226.0,0.0
2909,88.0,237.0,0.0
2910,8.0,284.0,0.0
2911,590.0,100.0,0.0
2912,510.0,53.0,0.0
2913,288.0,150.0,0.0
2914,332.0,234.0,0.0
2915,284.0,303.0,0.0
2916,19.0,300.0,0.0
2917,555.0,142.0,0.0
2918,144.0,324.0,0.0
2919,482.0,278.0,0.0
2920,338.0,37.0,0.0
2921,152.0,194.0,0.0
2922,334.0,179.0,0.0
2923,94.0,242.0,0.0
2924,54.0,66.0,0.0
2925,588.0,355.0,0.0
2926,423.0,49.0,0.0
2927,564.0,363.0,0.0
2928,606.0,156.0,0.0
2929,78.0,25.0,0.0
2930,53.0,306.0,0.0
2931,604.0,34.0,0.0
2932,637.0,98.0,0.0
2933,638.0,71.0,0.0
2934,163.0,271.0,0.0
2935,312.0,23.0,0.0
2936,394.0,91.0,0.0
2937,347.0,184.0,0.0
2938,354.0,183.0,0.0
2939,609.0,313.0,0.0
2940,469.0,7.0,0.0
2941,350.0,333.0,0.0
2942,548.0,6.0,0.0
2943,86.0,309.0,0.0
2944,517.0,348.0,0.0
2945,96.0,164.0,0.0
2946,176.0,243.0,0.0
2947,489.0,168.0,0.0
2948,3.0,80.0,0.0
2949,361.0,253.0,0.0
2950,271.0,338.0,0.0
2951,161.0,38.0,0.0
2952,238.0,220.0,0.0
2953,594.0,54.0,0.0
2954,656.0,314.0,0.0
2955,662.0,168.0,0.0
2956,497.0,122.0,0.0
2957,107.0,49.0,0.0
2958,593.0,243.0,0.0
2959,486.0,199.0,0.0
2960,412.0,173.0,0.0
2961,132.0,15.0,0.0
2962,453.0,206.0,0.0
2963,570.0,53.0,0.0
2964,574.0,238.0,0.0
2965,529.0,233.0,0.0
2966,387.0,394.0,0.0
2967,79.0,269.0,0.0
2968,474.0,290.0,0.0
2969,540.0,297.0,0.0
2970,135.0,130.0,0.0
2971,240.0,98.0,0.0
2972,431.0,297.0,0.0
2973,400.0,2.0,0.0
2974,577.0,106.0,0.0
2975,649.0,129.0,0.0
2976,517.0,272.0,0.0
2977,84.0,327.0,0.0
2978,524.0,39.0,0.0
2979,633.0,76.0,0.0
2980,407.0,97.0,0.0
2981,329.0,76.0,0.0
2982,344.0,398.0,0.0
2983,57.0,50.0,0.0
2984,292.0,362.0,0.0
2985,499.0,8.0,0.0
2986,309.0,204.0,0.0
2987,30.0,42.0,0.0
2988,286.0,228.0,0.0
2989,645.0,391.0,0.0
2990,519.0,39.0,0.0
2991,52.0,25.0,0.0
2992,3.0,267.0,0.0
2993,403.0,248.0,0.0
2994,600.0,193.0,0.0
2995,368.0,227.0,0.0
2996,334.0,211.0,0.0
2997,115.0,346.0,0.0
2998,187.0,314.0,0.0
2999,646.0,204.0,0.0
3000,227.0,289.0,0.0
3001,636.0,380.0,0.0
3002,363.0,3.0,0.0
3003,626.0,408.0,0.0
3004,139.0,216.0,0.0
3005,484.0,288.0,0.0
3006,156.0,182.0,0.0
3007,599.0,207.0,0.0
3008,11.0,156.0,0.0
3009,536.0,333.0,0.0
3010,448.0,103.0,0.0
3011,546.0,171.0,0.0
3012,202.0,281.0,0.0
3013,559.0,397.0,0.0
3014,350.0,39.0,0.0
3015,345.0,93.0,0.0
3016,145.0,310.0,0.0
3017,103.0,362.0,0.0
3018,578.0,77.0,0.0
3019,356.0,250.0,0.0
3020,620.0,322.0,0.0
3021,31.0,155.0,0.0
3022,531.0,27.0,0.0
3023,238.0,300.0,0.0
3024,102.0,70.0,0.0
3025,153.0,287.0,0.0
3026,198.0,271.0,0.0
3027,394.0,290.0,0.0
3028,318.0,282.0,0.0
3029,269.0,10.0,0.0
3030,286.0,263.0,0.0
3031,59.0,267.0,0.0
3032,292.0,43.0,0.0
3033,67.0,351.0,0.0
3034,55.0,365.0,0.0
3035,541.0,186.0,0.0
3036,266.0,234.0,0.0
3037,487.0,120.0,0.0
3038,327.0,155.0,0.0
3039,638.0,377.0,0.0
3040,418.0,62.0,0.0
3041,616.0,311.0,0.0
3042,397.0,11.0,0.0
3043,419.0,282.0,0.0
3044,281.0,51.0,0.0
3045,117.0,397.0,0.0
3046,375.0,346.0,0.0
3047,241.0,103.0,0.0
3048,181.0,241.0,0.0
3049,44.0,164.0,0.0
3050,499.0,221.0,0.0
3051,653.0,291.0,0.0
3052,378.0,261.0,0.0
3053,186.0,44.0,0.0
3054,348.0,106.0,0.0
3055,413.0,56.0,0.0
3056,465.0,106.0,0.0
3057,409.0,352.0,0.0
3058,367.0,205.0,0.0
3059,644.0,166.0,0.0
3060,267.0,391.0,0.0
3061,58.0,216.0,0.0
3062,409.0,378.0,0.0
3063,107.0,114.0,0.0
3064,278.0,293.0,0.0
3065,321.0,127.0,0.0
3066,173.0,352.0,0.0
3067,214.0,312.0,0.0
3068,319.0,272.0,0.0
3069,211.0,372.0,0.0
3070,653.0,218.0,0.0
3071,411.0,211.0,0.0
3072,406.0,146.0,0.0
3073,269.0,312.0,0.0
3074,386.0,174.0,0.0
3075,612.0,297.0,0.0
3076,277.0,264.0,0.0
3077,526.0,343.0,0.0
3078,65.0,154.0,0.0
3079,66.0,59.0,0.0
3080,623.0,310.0,0.0
3081,430.0,277.0,0.0
3082,240.0,114.0,0.0
3083,293.0,283.0,0.0
3084,489.0,386.0,0.0
3085,197.0,400.0,0.0
3086,559.0,25.0,0.0
3087,87.0,243.0,0.0
3088,327.0,283.0,0.0
3089,570.0,194.0,0.0
3090,188.0,52.0,0.0
3091,577.0,375.0,0.0
3092,318.0,54.0,0.0
3093,325.0,83.0,0.0
3094,237.0,124.0,0.0
3095,317.0,145.0,0.0
3096,54.0,272.0,0.0
3097,22.0,367.0,0.0
3098,351.0,281.0,0.0
3099,373.0,169.0,0.0
3100,296.0,235.0,0.0
3101,25.0,271.0,0.0
3102,207.0,249.0,0.0
3103,646.0,45.0,0.0
3104,71.0,302.0,0.0
3105,238.0,55.0,0.0
3106,151.0,301.0,0.0
3107,405.0,332.0,0.0
3108,31.0,140.0,0.0
3109,631.0,53.0,0.0
3110,622.0,98.0,0.0
3111,310.0,286.0,0.0
3112,534.0,33.0,0.0
3113,93.0,187.0,0.0
3114,125.0,195.0,0.0
3115,215.0,391.0,0.0
3116,283.0,150.0,0.0
3117,223.0,134.0,0.0
3118,365.0,15.0,0.0
3119,214.0,250.0,0.0
3120,17.0,328.0,0.0
3121,230.0,263.0,0.0
3122,18.0,137.0,0.0
3123,25.0,364.0,0.0
3124,253.0,387.0,0.0
3125,86.0,226.0,0.0
3126,425.0,316.0,0.0
3127,509.0,252.0,0.0
3128,610.0,113.0,0.0
3129,306.0,132.0,0.0
3130,451.0,39.0,0.0
3131,597.0,281.0,0.0
3132,200.0,345.0,0.0
3133,605.0,352.0,0.0
3134,563.0,376.0,0.0
3135,542.0,225.0,0.0
3136,618.0,34.0,0.0
3137,459.0,238.0,0.0
3138,284.0,240.0,0.0
3139,383.0,345.0,0.0
3140,60.0,276.0,0.0
3141,218.0,207.0,0.0
3142,636.0,143.0,0.0
3143,25.0,283.0,0.0
3144,455.0,163.0,0.0
3145,72.0,9.0,0.0
3146,233.0,143.0,0.0
3147,283.0,66.0,0.0
3148,1.0,71.0,0.0
3149,486.0,398.0,0.0
3150,118.0,54.0,0.0
3151,545.0,73.0,0.0
3152,609.0,119.0,0.0
3153,459.0,393.0,0.0
3154,454.0,214.0,0.0
3155,291.0,275.0,0.0
3156,618.0,105.0,0.0
3157,34.0,384.0,0.0
3158,384.0,90.0,0.0
3159,332.0,173.0,0.0
3160,547.0,183.0,0.0
3161,535.0,255.0,0.0
3162,530.0,318.0,0.0
3163,597.0,225.0,0.0
3164,160.0,29.0,0.0
3165,335.0,138.0,0.0
3166,569.0,81.0,0.0
3167,636.0,31.0,0.0
3168,44.0,315.0,0.0
3169,541.0,99.0,0.0
3170,579.0,18.0,0.0
3171,187.0,233.0,0.0
3172,0.0,316.0,0.0
3173,38.0,46.0,0.0
3174,205.0,265.0,0.0
3175,553.0,289.0,0.0
3176,88.0,335.0,0.0
3177,321.0,391.0,0.0
3178,243.0,103.0,0.0
3179,81.0,170.0,0.0
3180,422.0,84.0,0.0
3181,534.0,79.0,0.0
3182,279.0,26.0,0.0
3183,602.0,254.0,0.0
3184,54.0,289.0,0.0
3185,252.0,145.0,0.0
3186,630.0,114.0,0.0
3187,423.0,360.0,0.0
3188,211.0,360.0,0.0
3189,87.0,173.0,0.0
3190,136.0,269.0,0.0
3191,69.0,208.0,0.0
3192,461.0,62.0,0.0
3193,437.0,175.0,0.0
3194,382.0,66.0,0.0
3195,7.0,330.0,0.0
3196,485.0,326.0,0.0
3197,187.0,337.0,0.0
3198,306.0,342.0,0.0
3199,44.0,222.0,0.0
3200,149.0,362.0,0.0
3201,180.0,398.0,0.0
3202,504.0,97.0,0.0
3203,61.0,120.0,0.0
3204,550.0,22.0,0.0
3205,125.0,151.0,0.0
3206,404.0,373.0,0.0
3207,371.0,229.0,0.0
3208,125.0,330.0,0.0
3209,577.0,166.0,0.0
3210,349.0,213.0,0.0
3211,305.0,57.0,0.0
3212,291.0,118.0,0.0
3213,242.0,259.0,0.0
3214,424.0,86.0,0.0
3215,560.0,255.0,0.0
3216,295.0,316.0,0.0
3217,48.0,71.0,0.0
3218,569.0,337.0,0.0
3219,74.0,90.0,0.0
3220,659.0,252.0,0.0
3221,147.0,127.0,0.0
3222,212.0,381.0,0.0
3223,468.0,6.0,0.0
3224,212.0,323.0,0.0
3225,108.0,46.0,0.0
3226,491.0,46.0,0.0
3227,463.0,60.0,0.0
3228,476.0,73.0,0.0
3229,364.0,5.0,0.0
3230,553.0,226.0,0.0
3231,82.0,337.0,0.0
3232,138.0,2.0,0.0
3233,33.0,162.0,0.0
3234,436.0,171.0,0.0
3235,592.0,125.0,0.0
3236,660.0,358.0,0.0
3237,203.0,9.0,0.0
3238,78.0,49.0,0.0
3239,94.0,165.0,0.0
3240,317.0,216.0,0.0
3241,507.0,375.0,0.0
3242,354.0,259.0,0.0
3243,574.0,287.0,0.0
3244,214.0,155.0,0.0
3245,574.0,168.0,0.0
3246,33.0,141.0,0.0
3247,450.0,365.0,0.0
3248,598.0,195.0,0.0
3249,435.0,388.0,0.0
3250,480.0,257.0,0.0
3251,597.0,184.0,0.0
3252,336.0,207.0,0.0
3253,295.0,154.0,0.0
3254,50.0,329.0,0.0
3255,472.0,218.0,0.0
3256,197.0,265.0,0.0
3257,287.0,246.0,0.0
3258,291.0,222.0,0.0
3259,258.0,19.0,0.0
3260,572.0,396.0,0.0
3261,187.0,181.0,0.0
3262,192.0,82.0,0.0
3263,105.0,386.0,0.0
3264,314.0,348.0,0.0
3265,154.0,104.0,0.0
3266,187.0,148.0,0.0
3267,657.0,393.0,0.0
3268,560.0,350.0,0.0
3269,628.0,226.0,0.0
3270,425.0,355.0,0.0
3271,524.0,300.0,0.0
3272,48.0,325.0,0.0
3273,26.0,91.0,0.0
3274,312.0,118.0,0.0
3275,301.0,42.0,0.0
3276,597.0,292.0,0.0
3277,414.0,398.0,0.0
3278,297.0,395.0,0.0
3279,164.0,288.0,0.0
3280,124.0,171.0,0.0
3281,565.0,183.0,0.0
3282,437.0,359.0,0.0
3283,617.0,218.0,0.0
3284,7.0,64.0,0.0
3285,449.0,98.0,0.0
3286,503.0,119.0,0.0
3287,414.0,196.0,0.0
3288,289.0,372.0,0.0
3289,332.0,407.0,0.0
3290,495.0,374.0,0.0
3291,403.0,343.0,0.0
3292,106.0,318.0,0.0
3293,447.0,82.0,0.0
3294,102.0,369.0,0.0
3295,123.0,254.0,0.0
3296,73.0,145.0,0.0
3297,601.0,165.0,0.0
3298,393.0,201.0,0.0
3299,515.0,97.0,0.0
3300,355.0,281.0,0.0
3301,560.0,247.0,0.0
3302,261.0,401.0,0.0
3303,391.0,18.0,0.0
3304,428.0,264.0,0.0
3305,656.0,128.0,0.0
3306,243.0,169.0,0.0
3307,72.0,347.0,0.0
3308,518.0,9.0,0.0
3309,549.0,115.0,0.0
3310,363.0,131.0,0.0
3311,211.0,401.0,0.0
3312,438.0,300.0,0.0
3313,642.0,136.0,0.0
3314,381.0,276.0,0.0
3315,313.0,340.0,0.0
3316,58.0,377.0,0.0
3317,0.0,123.0,0.0
3318,89.0,358.0,0.0
3319,578.0,212.0,0.0
3320,160.0,7.0,0.0
3321,564.0,355.0,0.0
3322,492.0,275.0,0.0
3323,606.0,273.0,0.0
3324,256.0,229.0,0.0
3325,39.0,66.0,0.0
3326,1.0,405.0,0.0
3327,286.0,208.0,0.0
3328,324.0,163.0,0.0
3329,361.0,288.0,0.0
3330,39.0,168.0,0.0
3331,515.0,246.0,0.0
3332,333.0,47.0,0.0
3333,105.0,157.0,0.0
3334,393.0,267.0,0.0
3335,171.0,281.0,0.0
3336,250.0,31.0,0.0
3337,478.0,139.0,0.0
3338,98.0,163.0,0.0
3339,244.0,235.0,0.0
3340,409.0,358.0,0.0
3341,518.0,270.0,0.0
3342,449.0,142.0,0.0
3343,466.0,363.0,0.0
3344,233.0,46.0,0.0
3345,532.0,197.0,0.0
3346,155.0,276.0,0.0
3347,210.0,143.0,0.0
3348,81.0,327.0,0.0
3349,219.0,8.0,0.0
3350,553.0,395.0,0.0
3351,210.0,188.0,0.0
3352,303.0,31.0,0.0
3353,424.0,91.0,0.0
3354,249.0,21.0,0.0
3355,216.0,159.0,0.0
3356,197.0,118.0,0.0
3357,279.0,147.0,0.0
3358,192.0,394.0,0.0
3359,2.0,88.0,0.0
3360,479.0,343.0,0.0
3361,142.0,329.0,0.0
3362,645.0,297.0,0.0
3363,61.0,99.0,0.0
3364,621.0,352.0,0.0
3365,114.0,358.0,0.0
3366,571.0,34.0,0.0
3367,235.0,64.0,0.0
3368,157.0,40.0,0.0
3369,347.0,26.0,0.0
3370,41.0,305.0,0.0
3371,534.0,90.0,0.0
3372,419.0,24.0,0.0
3373,563.0,283.0,0.0
3374,365.0,210.0,0.0
3375,540.0,155.0,0.0
3376,326.0,56.0,0.0
3377,76.0,311.0,0.0
3378,150.0,104.0,0.0
3379,150.0,139.0,0.0
3380,240.0,389.0,0.0
3381,551.0,386.0,0.0
3382,583.0,272.0,0.0
3383,393.0,159.0,0.0
3384,610.0,28.0,0.0
3385,619.0,407.0,0.0
3386,91.0,36.0,0.0
3387,567.0,235.0,0.0
3388,437.0,348.0,0.0
3389,488.0,360.0,0.0
3390,143.0,235.0,0.0
3391,182.0,350.0,0.0
3392,94.0,69.0,0.0
3393,637.0,83.0,0.0
3394,215.0,253.0,0.0
3395,394.0,143.0,0.0
3396,411.0,375.0,0.0
3397,643.0,76.0,0.0
3398,66.0,390.0,0.0
3399,654.0,95.0,0.0
3400,214.0,395.0,0.0
3401,470.0,147.0,0.0
3402,376.0,14.0,0.0
3403,631.0,212.0,0.0
3404,515.0,323.0,0.0
3405,288.0,240.0,0.0
3406,636.0,365.0,0.0
3407,301.0,403.0,0.0
3408,97.0,379.0,0.0
3409,77.0,112.0,0.0
3410,237.0,377.0,0.0
3411,460.0,157.0,0.0
3412,365.0,168.0,0.0
3413,571.0,1.0,0.0
3414,497.0,200.0,0.0
3415,138.0,394.0,0.0
3416,79.0,249.0,0.0
3417,33.0,114.0,0.0
3418,136.0,30.0,0.0
3419,544.0,235.0,0.0
3420,580.0,10.0,0.0
3421,278.0,216.0,0.0
3422,336.0,196.0,0.0
3423,108.0,221.0,0.0
3424,99.0,117.0,0.0
3425,531.0,243.0,0.0
3426,399.0,120.0,0.0
3427,596.0,205.0,0.0
3428,379.0,30.0,0.0
3429,40.0,222.0,0.0
3430,150.0,186.0,0.0
3431,345.0,269.0,0.0
3432,409.0,137.0,0.0
3433,255.0,90.0,0.0
3434,644.0,281.0,0.0
3435,361.0,385.0,0.0
3436,147.0,105.0,0.0
3437,547.0,268.0,0.0
3438,584.0,67.0,0.0
3439,595.0,284.0,0.0
3440,475.0,364.0,0.0
3441,111.0,18.0,0.0
3442,479.0,28.0,0.0
3443,588.0,396.0,0.0
3444,71.0,350.0,0.0
3445,179.0,220.0,0.0
3446,391.0,123.0,0.0
3447,529.0,399.0,0.0
3448,538.0,378.0,0.0
3449,631.0,407.0,0.0
3450,229.0,345.0,0.0
3451,636.0,174.0,0.0
3452,183.0,282.0,0.0
3453,248.0,30.0,0.0
3454,108.0,301.0,0.0
3455,6.0,366.0,0.0
3456,476.0,221.0,0.0
3457,211.0,117.0,0.0
3458,231.0,193.0,0.0
3459,121.0,167.0,0.0
3460,620.0,192.0,0.0
3461,305.0,336.0,0.0
3462,612.0,206.0,0.0
3463,557.0,294.0,0.0
3464,45.0,373.0,0.0
3465,533.0,115.0,0.0
3466,615.0,55.0,0.0
3467,68.0,373.0,0.0
3468,110.0,18.0,0.0
3469,319.0,162.0,0.0
3470,270.0,199.0,0.0
3471,590.0,323.0,0.0
3472,147.0,338.0,0.0
3473,307.0,178.0,0.0
3474,644.0,260.0,0.0
3475,377.0,226.0,0.0
3476,464.0,86.0,0.0
3477,367.0,177.0,0.0
3478,236.0,187.0,0.0
3479,635.0,281.0,0.0
3480,619.0,73.0,0.0
3481,638.0,5.0,0.0
3482,469.0,116.0,0.0
3483,566.0,163.0,0.0
3484,122.0,364.0,0.0
3485,326.0,52.0,0.0
3486,435.0,269.0,0.0
3487,282.0,25.0,0.0
3488,610.0,139.0,0.0
3489,448.0,246.0,0.0
3490,316.0,378.0,0.0
3491,278.0,37.0,0.0
3492,481.0,221.0,0.0
3493,349.0,205.0,0.0
3494,109.0,68.0,0.0
3495,472.0,342.0,0.0
3496,187.0,391.0,0.0
3497,427.0,58.0,0.0
3498,224.0,102.0,0.0
3499,318.0,354.0,0.0
3500,631.0,390.0,0.0
3501,659.0,333.0,0.0
3502,45.0,330.0,0.0
3503,635.0,58.0,0.0
3504,633.0,27.0,0.0
3505,100.0,376.0,0.0
3506,538.0,54.0,0.0
3507,23.0,194.0,0.0
3508,473.0,364.0,0.0
3509,631.0,234.0,0.0
3510,5.0,113.0,0.0
3511,303.0,250.0,0.0
3512,456.0,87.0,0.0
3513,102.0,303.0,0.0
3514,625.0,0.0,0.0
3515,522.0,352.0,0.0
3516,317.0,309.0,0.0
3517,388.0,25.0,0.0
3518,621.0,204.0,0.0
3519,448.0,249.0,0.0
3520,410.0,267.0,0.0
3521,375.0,297.0,0.0
3522,654.0,27.0,0.0
3523,233.0,393.0,0.0
3524,274.0,387.0,0.0
3525,607.0,187.0,0.0
3526,215.0,161.0,0.0
3527,512.0,259.0,0.0
3528,92.0,329.0,0.0
3529,62.0,233.0,0.0
3530,95.0,403.0,0.0
3531,289.0,379.0,0.0
3532,372.0,332.0,0.0
3533,572.0,70.0,0.0
3534,501.0,264.0,0.0
3535,548.0,160.0,0.0
3536,557.0,358.0,0.0
3537,14.0,24.0,0.0
3538,585.0,49.0,0.0
3539,87.0,358.0,0.0
3540,167.0,311.0,0.0
3541,503.0,325.0,0.0
3542,80.0,334.0,0.0
3543,120.0,9.0,0.0
3544,154.0,12.0,0.0
3545,411.0,25.0,0.0
3546,71.0,202.0,0.0
3547,356.0,322.0,0.0
3548,650.0,226.0,0.0
3549,289.0,65.0,0.0
3550,96.0,264.0,0.0
3551,562.0,41.0,0.0
3552,458.0,357.0,0.0
3553,316.0,288.0,0.0
3554,460.0,250.0,0.0
3555,504.0,93.0,0.0
3556,105.0,36.0,0.0
3557,64.0,38.0,0.0
3558,316.0,346.0,0.0
3559,105.0,58.0,0.0
3560,658.0,65.0,0.0
3561,489.0,358.0,0.0
3562,296.0,106.0,0.0
3563,125.0,273.0,0.0
3564,150.0,136.0,0.0
3565,360.0,259.0,0.0
3566,287.0,405.0,0.0
3567,303.0,325.0,0.0
3568,312.0,21.0,0.0
3569,232.0,87.0,0.0
3570,458.0,181.0,0.0
3571,487.0,95.0,0.0
3572,586.0,395.0,0.0
3573,162.0,32.0,0.0
3574,661.0,132.0,0.0
3575,57.0,357.0,0.0
3576,387.0,216.0,0.0
3577,1.0,191.0,0.0
3578,169.0,184.0,0.0
3579,216.0,330.0,0.0
3580,599.0,228.0,0.0
3581,378.0,117.0,0.0
3582,420.0,166.0,0.0
3583,168.0,305.0,0.0
3584,173.0,379.0,0.0
3585,111.0,90.0,0.0
3586,611.0,233.0,0.0
3587,284.0,276.0,0.0
3588,319.0,75.0,0.0
3589,446.0,404.0,0.0
3590,519.0,218.0,0.0
3591,301.0,305.0,0.0
3592,631.0,15.0,0.0
3593,243.0,76.0,0.0
3594,92.0,307.0,0.0
3595,38.0,168.0,0.0
3596,318.0,382.0,0.0
3597,35.0,346.0,0.0
3598,416.0,89.0,0.0
3599,24.0,42.0,0.0
3600,631.0,91.0,0.0
3601,489.0,237.0,0.0
3602,218.0,261.0,0.0
3603,596.0,132.0,0.0
3604,648.0,319.0,0.0
3605,164.0,247.0,0.0
3606,635.0,3.0,0.0
3607,60.0,115.0,0.0
3608,519.0,305.0,0.0
3609,181.0,260.0,0.0
3610,278.0,352.0,0.0
3611,459.0,254.0,0.0
3612,172.0,343.0,0.0
3613,330.0,250.0,0.0
3614,299.0,206.0,0.0
3615,78.0,260.0,0.0
3616,503.0,276.0,0.0
3617,160.0,167.0,0.0
3618,318.0,364.0,0.0
3619,334.0,280.0,0.0
3620,198.0,197.0,0.0
3621,540.0,284.0,0.0
3622,74.0,377.0,0.0
3623,459.0,250.0,0.0
3624,225.0,390.0,0.0
3625,268.0,288.0,0.0
3626,536.0,402.0,0.0
3627,98.0,249.0,0.0
3628,356.0,3.0,0.0
3629,113.0,225.0,0.0
3630,328.0,42.0,0.0
3631,264.0,195.0,0.0
3632,4.0,399.0,0.0
3633,357.0,400.0,0.0
3634,17.0,253.0,0.0
3635,579.0,218.0,0.0
3636,331.0,269.0,0.0
3637,145.0,138.0,0.0
3638,41.0,328.0,0.0
3639,601.0,131.0,0.0
3640,18.0,369.0,0.0
3641,135.0,268.0,0.0
3642,353.0,222.0,0.0
3643,209.0,92.0,0.0
3644,85.0,132.0,0.0
3645,656.0,209.0,0.0
3646,165.0,45.0,0.0
3647,37.0,306.0,0.0
3648,480.0,143.0,0.0
3649,97.0,307.0,0.0
3650,604.0,57.0,0.0
3651,112.0,245.0,0.0
3652,614.0,106.0,0.0
3653,297.0,156.0,0.0
3654,147.0,23.0,0.0
3655,61.0,406.0,0.0
3656,91.0,139.0,0.0
3657,235.0,15.0,0.0
3658,365.0,68.0,0.0
3659,380.0,368.0,0.0
3660,186.0,280.0,0.0
3661,353.0,275.0,0.0
3662,196.0,178.0,0.0
3663,210.0,358.0,0.0
3664,566.0,159.0,0.0
3665,50.0,26.0,0.0
3666,531.0,345.0,0.0
3667,193.0,386.0,0.0
3668,413.0,86.0,0.0
3669,168.0,50.0,0.0
3670,625.0,219.0,0.0
3671,447.0,239.0,0.0
3672,376.0,351.0,0.0
3673,348.0,275.0,0.0
3674,432.0,275.0,0.0
3675,357.0,78.0,0.0
3676,9.0,143.0,0.0
3677,619.0,186.0,0.0
3678,561.0,116.0,0.0
3679,221.0,215.0,0.0
3680,574.0,240.0,0.0
3681,435.0,142.0,0.0
3682,213.0,328.0,0.0
3683,504.0,207.0,0.0
3684,607.0,77.0,0.0
3685,301.0,351.0,0.0
3686,161.0,327.0,0.0
3687,460.0,283.0,0.0
3688,206.0,104.0,0.0
3689,578.0,337.0,0.0
3690,39.0,84.0,0.0
3691,430.0,398.0,0.0
3692,116.0,240.0,0.0
3693,612.0,30.0,0.0
3694,283.0,223.0,0.0
3695,644.0,229.0,0.0
3696,52.0,308.0,0.0
3697,243.0,7.0,0.0
3698,176.0,92.0,0.0
3699,499.0,74.0,0.0
3700,70.0,5.0,0.0
3701,163.0,191.0,0.0
3702,509.0,204.0,0.0
3703,127.0,19.0,0.0
3704,431.0,196.0,0.0
3705,661.0,119.0,0.0
3706,355.0,310.0,0.0
3707,547.0,194.0,0.0
3708,591.0,76.0,0.0
3709,421.0,396.0,0.0
3710,172.0,239.0,0.0
3711,17.0,283.0,0.0
3712,578.0,281.0,0.0
3713,650.0,321.0,0.0
3714,23.0,298.0,0.0
3715,463.0,397.0,0.0
3716,255.0,336.0,0.0
3717,6.0,212.0,0.0
3718,457.0,218.0,0.0
3719,218.0,154.0,0.0
3720,517.0,5.0,0.0
3721,474.0,7.0,0.0
3722,198.0,377.0,0.0
3723,387.0,225.0,0.0
3724,288.0,171.0,0.0
3725,123.0,313.0,0.0
3726,530.0,284.0,0.0
3727,485.0,137.0,0.0
3728,493.0,74.0,0.0
3729,277.0,221.0,0.0
3730,635.0,129.0,0.0
3731,62.0,242.0,0.0
3732,543.0,58.0,0.0
3733,419.0,337.0,0.0
3734,649.0,392.0,0.0
3735,364.0,284.0,0.0
3736,121.0,369.0,0.0
3737,124.0,33.0,0.0
3738,592.0,40.0,0.0
3739,179.0,178.0,0.0
3740,451.0,335.0,0.0
3741,395.0,244.0,0.0
3742,652.0,56.0,0.0
3743,658.0,164.0,0.0
3744,121.0,389.0,0.0
3745,461.0,174.0,0.0
3746,366.0,364.0,0.0
3747,19.0,169.0,0.0
3748,68.0,344.0,0.0
3749,103.0,62.0,0.0
3750,333.0,280.0,0.0
3751,185.0,25.0,0.0
3752,191.0,127.0,0.0
3753,658.0,328.0,0.0
3754,508.0,407.0,0.0
3755,30.0,114.0,0.0
3756,122.0,223.0,0.0
3757,380.0,138.0,0.0
3758,594.0,71.0,0.0
3759,88.0,155.0,0.0
3760,471.0,246.0,0.0
3761,288.0,263.0,0.0
3762,621.0,43.0,0.0
3763,146.0,271.0,0.0
3764,633.0,390.0,0.0
3765,413.0,143.0,0.0
3766,191.0,300.0,0.0
3767,125.0,378.0,0.0
3768,577.0,149.0,0.0
3769,34.0,246.0,0.0
3770,517.0,339.0,0.0
3771,365.0,113.0,0.0
3772,159.0,14.0,0.0
3773,446.0,308.0,0.0
3774,518.0,185.0,0.0
3775,492.0,303.0,0.0
3776,124.0,4.0,0.0
3777,77.0,295.0,0.0
3778,98.0,239.0,0.0
3779,656.0,383.0,0.0
3780,325.0,297.0,0.0
3781,56.0,286.0,0.0
3782,360.0,56.0,0.0
3783,334.0,228.0,0.0
3784,372.0,69.0,0.0
3785,218.0,146.0,0.0
3786,623.0,341.0,0.0
3787,267.0,396.0,0.0
3788,48.0,339.0,0.0
3789,331.0,171.0,0.0
3790,39.0,246.0,0.0
3791,409.0,268.0,0.0
3792,186.0,341.0,0.0
3793,644.0,193.0,0.0
